fecha,dim,clave,in,out,net,aum
2025-08-14,gestora,Dracma S.A.,22604774.88,-55729393.71,-33124618.83,41184216090.17
2025-08-14,gestora,Grupo SS S.A.S.G.F.C.I.,102452561.42,0.00,102452561.42,132338842786.38
2025-08-14,bucket,Renta Fija USD,15061277.54,-19614284.87,-4553007.33,4063422808.08
2025-08-14,gestora,Axis S.G.F.C.I.S.A.,4828307764.89,-2643301847.95,2185005916.95,301943855548.91
2025-08-14,bucket,Renta Mixta,47983305922.80,-23710225912.09,24273080010.71,3556967339359.11
2025-08-14,bucket,Renta Mixta USD,1867203.34,-714953.44,1152249.89,520290717.03
2025-08-14,bucket,PyMEs,7098154199.17,-5225083490.29,1873070708.88,1415749159960.36
2025-08-14,gestora,GMC Asset Management S.A.U.,1949999.99,0.00,1949999.99,7570435502.31
2025-08-14,bucket,PyMEs USD,0.00,0.00,0.00,0.00
2025-08-14,bucket,Infraestructura,30623931.06,-2487221551.10,-2456597620.03,703366603883.09
2025-08-14,bucket,Infraestructura USD,0.00,0.00,0.00,58891939.45
2025-08-14,bucket,Retorno Total,1152317178.16,-1921362736.44,-769045558.28,594161943130.72
2025-08-14,bucket,Retorno Total USD,385166.88,-6866.69,378300.18,316016998.32
2025-08-14,bucket,ASG,133170.14,-843608580.94,-843475410.80,18713985789.65
2025-08-14,bucket,RG900,43491201.44,-1051216115.85,-1007724914.41,257952386474.27
2025-08-14,bucket,Money Market ARS (T+0),160066800966.43,-517999817297.34,-357933016330.91,33316189038755.51
2025-08-14,gestora,Mercado Pago Asset Managemet S.A.,0.00,-36341664222.59,-36341664222.59,5078275624280.20
2025-08-14,bucket,Money Market USD,18849263.29,-26265392.29,-7416128.99,3409976901.95
2025-08-14,bucket,Fondos Cerrados,0.00,0.00,0.00,191551768191.45
2025-08-14,bucket,Fondos Cerrados USD,0.00,0.00,0.00,384423810.59
2025-08-14,bucket,Solicitud en tramite,0.00,0.00,0.00,113033.33
2025-08-14,bucket,En Proceso de Liquidacion por Pago Total,0.00,0.00,0.00,57511946.07
2025-08-14,gestora,Por Decision CNV,0.00,0.00,0.00,2030772.37
2025-08-14,gestora,Bayfe S.A.S.G.F.C.I.,0.00,0.00,0.00,55481173.70
2025-08-13,bucket,Renta Variable,1478222392.60,-3949623901.97,-2471401509.37,1673814411273.87
2025-08-13,gestora,Allaria Fondos Administrados S.G.F.C.I.S.A.,23069103836.32,-43508066715.82,-20438962879.50,1534266731551.21
2025-08-13,tipo_ger,Independiente,124056371819.15,-537623964683.52,-413567592864.37,21698431889047.32
2025-08-13,gestora,StoneX Asset Management S.A.,2287975973.02,-13218464376.96,-10930488403.94,600819802990.12
2025-08-13,gestora,Mariva Asset Management S.A.U.S.G.F.C.I.,6543388489.26,-6689443292.51,-146054803.25,335975643568.28
2025-08-13,tipo_ger,Bancaria,332570927977.10,-136277611592.74,196293316384.36,31885443232411.29
2025-08-13,gestora,SBS Asset Management S.A.S.G.F.C.I.,3981472894.05,-22492302506.06,-18510829612.00,800604787274.33
2025-08-13,gestora,Proahorro Administradora de Activos S.A.,2118439465.93,-17860419171.16,-15741979705.24,1422838547429.43
2025-08-13,gestora,Provinfondos S.A.S.G.F.C.I.,14786285784.10,-1702286505.15,13083999278.96,1483548363019.94
2025-08-13,gestora,Adcap Asset Management S.G.F.C.I.S.A.,8090117069.62,-72353057168.09,-64262940098.47,957784704093.65
2025-08-13,gestora,ICBC Investments Argentina S.A.U.S.G.F.C.I.,30957911587.04,-10992815456.09,19965096130.95,1811279846512.67
2025-08-13,gestora,Argenfunds S.A.,77866.63,-15440531944.19,-15440454077.56,459068491225.20
2025-08-13,gestora,Mercofond S.G.F.C.I.S.A.,0.00,0.00,0.00,1950243336.65
2025-08-13,gestora,Balanz S.G.F.C.I.S.A.U.,98148978.14,-116455659755.11,-116357510776.97,1364470515697.56
2025-08-13,gestora,Bull Market Asset Management S.A.,0.00,-4679874457.40,-4679874457.40,117061172234.15
2025-08-13,gestora,Bancor Fondos S.G.F.C.I.S.A.U.,14943939142.62,-2555394925.18,12388544217.44,577177167068.89
2025-08-13,gestora,Capital Markets Argentina Asset Management S.A.,2552378.03,-43576821.07,-41024443.04,27308182449.88
2025-08-13,gestora,Cocos Asset Management S.A.,3378258642.37,-29316696415.89,-25938437773.52,413966753242.30
2025-08-13,gestora,Investis Asset Management S.A.S.G.F.C.I.,3183576429.99,-1876032738.47,1307543691.52,586412425760.39
2025-08-13,gestora,Consultatio Asset Management G.F.C.I.S.A.,21423071164.13,-8460482853.66,12962588310.47,1200465249132.97
2025-08-13,gestora,Ciudad Administradora de Activos S.A.U.,10127922966.24,-514632916.52,9613290049.73,205358701637.34
2025-08-13,gestora,Delta Asset Management S.A.,2613219482.99,-41129861986.50,-38516642503.51,1938931971953.83
2025-08-13,gestora,BBVA Asset Management Argentina S.A.U.S.G.F.C.I.,26889491758.26,-3386718382.28,23502773375.98,3001502507015.57
2025-08-13,gestora,Galicia Asset Management S.A.U.,9377716069.64,-14781371668.00,-5403655598.36,8329415742687.03
2025-08-13,gestora,Galileo Argentina S.G.F.C.I.S.A.,338255086.67,-2098870551.50,-1760615464.83,376354978032.04
2025-08-13,gestora,GGAL Asset Management S.A.S.G.F.C.I.,0.00,0.00,0.00,1468898.99
2025-08-13,gestora,Industrial Asset Management S.G.F.C.I.S.A.,5324684.03,-15996598207.25,-15991273523.22,486752840341.24
2025-08-13,gestora,IEB S.A.,5200060259.01,-5528941668.10,-328881409.09,303031623949.13
2025-08-13,gestora,Tutelar Inversora S.A.,0.00,0.00,0.00,4269912509.17
2025-08-13,gestora,Patagonia Inversora S.A.S.G.F.C.I,15772586280.99,-3212268988.65,12560317292.34,1330133105416.11
2025-08-13,gestora,Max Capital Asset Management S.A.,34435424694.66,-1626181381.24,32809243313.41,321676034697.82
2025-08-13,gestora,MEGA QM S.A.,3884220147.29,-8003643830.32,-4119423683.03,1002431864555.37
2025-08-13,gestora,SAM Argentina S.G.F.C.I.S.A.U.,49171598.54,0.00,49171598.54,76870762496.70
2025-08-13,gestora,Parakeet S.G.F.C.I.S.A.,5003159.39,-8255591594.27,-8250588434.88,86291996170.55
2025-08-13,gestora,Pellegrini S.A.S.G.F.C.I.,164838875438.55,-7474989863.52,157363885575.03,2964291362715.17
2025-08-13,gestora,Macro Fondos S.G.F.C.I.S.A.,1596966685.99,-32023854075.82,-30426887389.83,3190581630949.79
2025-08-13,gestora,Supervielle Asset Management S.A.,3715942593.94,-3181238484.56,534704109.38,934944505323.60
2025-08-13,gestora,Schroder S.A.S.G.F.C.I.,154497774.26,-12020366755.85,-11865868981.60,1321680612199.90
2025-08-13,gestora,Santander Rio Asset Management G.F.C.I.S.A.,21580342849.63,-32640477911.56,-11060135061.93,6783196534183.52
2025-08-13,gestora,Tavelli y Cia. S.A.,0.00,-1196777.09,-1196777.09,102858383329.26
2025-08-13,gestora,BACS Administradora de Activos S.A.S.G.F.C.I,11434233646.79,-1125520915.65,10308712731.15,451285281972.15
2025-08-13,gestora,Ualintec Inversiones S.A.U.S.G.F.C.I.,19879794.51,-5231354607.51,-5211474813.01,136095481103.36
2025-08-13,gestora,Valiant Asset Management S.G.F.C.I.S.A.U.,2154106919.40,-182417392.78,1971689526.61,41896668619.76
2025-08-13,gestora,Wise Capital Asset Management S.A.,507894104.19,-23769514.40,484124589.79,77085927154.90
2025-08-13,gestora,CFS Advisors S.G.F.C.I.S.A.,0.00,0.00,0.00,0.00
2025-08-13,gestora,Cohen S.A.,0.00,0.00,0.00,9176405.46
2025-08-13,bucket,Renta Variable USD,355144.03,-194332.75,160811.28,43842195.66
2025-08-13,bucket,Renta Fija ARS T+1,74816540590.03,-133195347576.26,-58378806986.22,9270662888423.43
2025-08-13,bucket,Renta Fija ARS,2137914901.31,-20856615806.23,-18718700904.92,2087269546749.09
2025-08-13,gestora,Administradora de Titulos Valores S.G.F.C.I.S.A.,0.00,0.00,0.00,746735329.90
2025-08-13,gestora,BAVSA Fondos S.A.,17195697.69,-5736877998.69,-5719682301.00,68267480569.87
2025-08-13,gestora,Nuevo Chaco Fondos S.A.S.G.F.C.I.,70498905.09,-355787362.61,-285288457.52,52943962544.15
2025-08-13,gestora,Cono Sur S.G.F.C.I.S.A.,1517744921.37,-460001.93,1517284919.45,8749130203.79
2025-08-13,gestora,First Capital Markets S.A.,0.00,0.00,0.00,94495165638.32
2025-08-13,gestora,CMF Asset Management S.A.U.,15991163.10,-10738956588.23,-10722965425.13,159433473548.59
2025-08-13,gestora,Nativa S.G.F.C.I.S.A.,0.00,0.00,0.00,14012489.60
2025-08-13,gestora,Novus Asset Management S.A.,2958084776.50,-14080518783.80,-11122434007.31,157801446296.08
2025-08-13,gestora,Quiron Asset Management S.A.,4998725.76,-516051172.82,-511052447.06,11990371658.91
2025-08-13,gestora,Tandem Capital S.A.,65768161.99,-4886451580.64,-4820683418.65,8101280663.28
2025-08-13,gestora,Zofingen Investment S.A.,145634483.22,-1714501104.42,-1568866621.20,229336485770.74
2025-08-13,gestora,C y C Administradora de Fondos S.A.,0.00,-2436599445.21,-2436599445.21,37662870054.40
2025-08-13,gestora,Dracma S.A.,51776801.64,-38035623.95,13741177.69,41693179500.13
2025-08-13,gestora,Grupo SS S.A.S.G.F.C.I.,40849413.24,-4359840.43,36489572.81,133074044109.82
2025-08-13,bucket,Renta Fija USD,10761054.63,-15981075.99,-5220021.36,4068574027.68
2025-08-13,gestora,Axis S.G.F.C.I.S.A.,2173301050.41,-5227610180.48,-3054309130.07,302037277680.58
2025-08-13,bucket,Renta Mixta,8410638980.93,-23339043654.34,-14928404673.41,3559419382907.47
2025-08-13,bucket,Renta Mixta USD,1932079.76,-186382.04,1745697.72,519426534.54
2025-08-13,bucket,PyMEs,788192129.43,-5376124641.00,-4587932511.57,1416629156150.19
2025-08-13,gestora,GMC Asset Management S.A.U.,0.00,0.00,0.00,7849709704.54
2025-08-13,bucket,PyMEs USD,0.00,0.00,0.00,0.00
2025-08-13,bucket,Infraestructura,275898599.69,-245405615.54,30492984.15,711033501183.91
2025-08-13,bucket,Infraestructura USD,0.00,0.00,0.00,58816852.23
2025-08-13,bucket,Retorno Total,1413069170.41,-4904001973.30,-3490932802.89,598375229415.58
2025-08-13,bucket,Retorno Total USD,351170.25,-484010.37,-132840.12,315856888.49
2025-08-13,bucket,ASG,677201503.71,-3180533.51,674020970.20,18822712946.56
2025-08-13,bucket,RG900,214989833.22,-350061621.95,-135071788.72,260519267769.88
2025-08-13,bucket,Money Market ARS (T+0),366367376432.28,-481660563275.51,-115293186843.23,33786911543381.35
2025-08-13,gestora,Mercado Pago Asset Managemet S.A.,0.00,-62080394016.85,-62080394016.85,5107673282844.46
2025-08-13,bucket,Money Market USD,33855813.97,-4761875.50,29093938.47,3417147790.92
2025-08-13,bucket,Fondos Cerrados,0.00,0.00,0.00,191551768191.45
2025-08-13,bucket,Fondos Cerrados USD,0.00,0.00,0.00,384423796.91
2025-08-13,bucket,Solicitud en tramite,0.00,0.00,0.00,113033.33
2025-08-13,bucket,En Proceso de Liquidacion por Pago Total,0.00,0.00,0.00,57511946.07
2025-08-13,gestora,Por Decision CNV,0.00,0.00,0.00,2030772.37
2025-08-13,gestora,Bayfe S.A.S.G.F.C.I.,0.00,0.00,0.00,55481173.70
2025-08-12,bucket,Renta Variable,1191956230.63,-2503173274.25,-1311217043.62,1694906711386.25
2025-08-12,gestora,Allaria Fondos Administrados S.G.F.C.I.S.A.,21733048419.07,-84839508924.31,-63106460505.23,1553977053910.98
2025-08-12,tipo_ger,Independiente,121781632786.96,-462293766247.77,-340512133460.81,22074773710438.16
2025-08-12,gestora,StoneX Asset Management S.A.,1548606105.44,-14005798181.76,-12457192076.33,611471575185.24
2025-08-12,gestora,Mariva Asset Management S.A.U.S.G.F.C.I.,2178238431.69,-11285238673.66,-9107000241.97,335740527180.91
2025-08-12,tipo_ger,Bancaria,36019135014.14,-537027884030.46,-501008749016.32,32019660962550.35
2025-08-12,gestora,SBS Asset Management S.A.S.G.F.C.I.,6971821872.59,-15574831145.49,-8603009272.90,819791463906.74
2025-08-12,gestora,Proahorro Administradora de Activos S.A.,123469753.18,-23117518487.68,-22994048734.51,1437407014351.39
2025-08-12,gestora,Provinfondos S.A.S.G.F.C.I.,490299944.35,-10057925242.28,-9567625297.93,1469963066615.31
2025-08-12,gestora,Adcap Asset Management S.G.F.C.I.S.A.,224525953.60,-29948833629.27,-29724307675.67,1025480903495.22
2025-08-12,gestora,ICBC Investments Argentina S.A.U.S.G.F.C.I.,2800010274.55,-10177371621.38,-7377361346.83,1790037620416.17
2025-08-12,gestora,Argenfunds S.A.,10273946.49,-11554062384.53,-11543788438.05,473926747228.92
2025-08-12,gestora,Mercofond S.G.F.C.I.S.A.,0.00,0.00,0.00,1958973295.62
2025-08-12,gestora,Balanz S.G.F.C.I.S.A.U.,7109690383.97,-39717276499.94,-32607586115.97,1480175895294.90
2025-08-12,gestora,Bull Market Asset Management S.A.,6342028792.37,-141692628.97,6200336163.39,121621970556.92
2025-08-12,gestora,Bancor Fondos S.G.F.C.I.S.A.U.,5920154894.96,-49672713825.14,-43752558930.19,571273720468.51
2025-08-12,gestora,Capital Markets Argentina Asset Management S.A.,282473773.88,-33587191.01,248886582.87,27402784044.93
2025-08-12,gestora,Cocos Asset Management S.A.,10577867502.25,-11723553740.33,-1145686238.09,439434600102.68
2025-08-12,gestora,Investis Asset Management S.A.S.G.F.C.I.,304142673.74,-460477038.58,-156334364.84,584176855874.79
2025-08-12,gestora,Consultatio Asset Management G.F.C.I.S.A.,631183093.27,-4527753519.63,-3896570426.35,1175681111987.71
2025-08-12,gestora,Ciudad Administradora de Activos S.A.U.,555714425.13,-200127725.95,355586699.18,195483848193.72
2025-08-12,gestora,Delta Asset Management S.A.,38120684947.23,-20362618368.61,17758066578.63,1976296939414.96
2025-08-12,gestora,BBVA Asset Management Argentina S.A.U.S.G.F.C.I.,50224036.51,-116076830272.21,-116026606235.69,2975499935466.95
2025-08-12,gestora,Galicia Asset Management S.A.U.,222329270.08,-29359704916.75,-29137375646.66,8409563012000.82
2025-08-12,gestora,Galileo Argentina S.G.F.C.I.S.A.,284023925.91,-4716206145.61,-4432182219.70,376514584002.80
2025-08-12,gestora,GGAL Asset Management S.A.S.G.F.C.I.,0.00,0.00,0.00,1468898.99
2025-08-12,gestora,Industrial Asset Management S.G.F.C.I.S.A.,2136650808.41,-103204638223.51,-101067987415.10,502620621083.08
2025-08-12,gestora,IEB S.A.,4696083250.44,-12150851263.13,-7454768012.69,303122620390.53
2025-08-12,gestora,Tutelar Inversora S.A.,0.00,0.00,0.00,4428417759.21
2025-08-12,gestora,Patagonia Inversora S.A.S.G.F.C.I,6453454.67,-32016709473.09,-32010256018.41,1316331427759.41
2025-08-12,gestora,Max Capital Asset Management S.A.,242785221.28,-22885556011.62,-22642770790.34,289033117259.94
2025-08-12,gestora,MEGA QM S.A.,568334773.24,-14480543856.38,-13912209083.14,1006224265195.73
2025-08-12,gestora,SAM Argentina S.G.F.C.I.S.A.U.,45451220.92,-2450913.42,43000307.50,76724386394.20
2025-08-12,gestora,Parakeet S.G.F.C.I.S.A.,184199979.64,-4730883066.32,-4546683086.68,94375462917.83
2025-08-12,gestora,Pellegrini S.A.S.G.F.C.I.,5166676465.25,-6886385405.70,-1719708940.46,2799589062074.73
2025-08-12,gestora,Macro Fondos S.G.F.C.I.S.A.,9126916848.86,-9316721788.52,-189804939.66,3361152894356.58
2025-08-12,gestora,Supervielle Asset Management S.A.,792722843.58,-3191112591.68,-2398389748.10,1071182923895.11
2025-08-12,gestora,Schroder S.A.S.G.F.C.I.,227289498.84,-37659682899.84,-37432393401.00,1332533901125.04
2025-08-12,gestora,Santander Rio Asset Management G.F.C.I.S.A.,5856724878.01,-149119294824.45,-143262569946.44,6781258537309.31
2025-08-12,gestora,Tavelli y Cia. S.A.,0.00,0.00,0.00,102489753421.49
2025-08-12,gestora,BACS Administradora de Activos S.A.S.G.F.C.I,716018438.09,-6463109446.15,-5747091008.06,439963765729.74
2025-08-12,gestora,Ualintec Inversiones S.A.U.S.G.F.C.I.,8660559.26,-12970351675.53,-12961691116.27,141161892573.14
2025-08-12,gestora,Valiant Asset Management S.G.F.C.I.S.A.U.,1031881.01,-1266657179.88,-1265625298.87,39891419133.82
2025-08-12,gestora,Wise Capital Asset Management S.A.,392555877.77,-645627771.04,-253071893.27,76776217240.28
2025-08-12,gestora,CFS Advisors S.G.F.C.I.S.A.,0.00,0.00,0.00,0.00
2025-08-12,gestora,Cohen S.A.,0.00,0.00,0.00,9176400.79
2025-08-12,bucket,Renta Variable USD,901270.58,-78290.81,822979.78,44049873.75
2025-08-12,bucket,Renta Fija ARS T+1,14009927993.90,-116305185869.48,-102295257875.57,9329181452084.85
2025-08-12,bucket,Renta Fija ARS,2424201927.93,-37845446220.84,-35421244292.90,2099131930574.13
2025-08-12,gestora,Administradora de Titulos Valores S.G.F.C.I.S.A.,0.00,0.00,0.00,746109532.25
2025-08-12,gestora,BAVSA Fondos S.A.,3147345245.76,-271163499.06,2876181746.70,73989907334.79
2025-08-12,gestora,Nuevo Chaco Fondos S.A.S.G.F.C.I.,775703676.31,-593519532.88,182184143.42,53172413059.25
2025-08-12,gestora,Cono Sur S.G.F.C.I.S.A.,21223481.70,-2076954523.73,-2055731042.03,7223265603.84
2025-08-12,gestora,First Capital Markets S.A.,0.00,-420084713.59,-420084713.59,94495165638.32
2025-08-12,gestora,CMF Asset Management S.A.U.,1999.85,-6638590773.12,-6638588773.27,157018159887.81
2025-08-12,gestora,Nativa S.G.F.C.I.S.A.,0.00,0.00,0.00,14012489.60
2025-08-12,gestora,Novus Asset Management S.A.,168971031.32,-4161052923.37,-3992081892.05,168539062582.63
2025-08-12,gestora,Quiron Asset Management S.A.,40267486.21,-33072866.08,7194620.13,12497362636.76
2025-08-12,gestora,Tandem Capital S.A.,5798872625.02,-12335575.91,5786537049.10,12907298731.21
2025-08-12,gestora,Zofingen Investment S.A.,6570750970.97,-2397352287.75,4173398683.22,230766157324.64
2025-08-12,gestora,C y C Administradora de Fondos S.A.,2236405378.04,0.00,2236405378.04,40220181322.89
2025-08-12,gestora,Dracma S.A.,302290096.42,-850676788.35,-548386691.93,41691286224.62
2025-08-12,gestora,Grupo SS S.A.S.G.F.C.I.,19707913.53,-216222251.01,-196514337.49,132783039106.27
2025-08-12,bucket,Renta Fija USD,14642668.91,-26971436.35,-12328767.44,4069010947.02
2025-08-12,gestora,Axis S.G.F.C.I.S.A.,2069859476.48,-1263483990.51,806375485.97,305008507346.90
2025-08-12,bucket,Renta Mixta,8835850418.98,-22984267418.18,-14148416999.20,3570037091125.01
2025-08-12,bucket,Renta Mixta USD,687484.40,-2568750.62,-1881266.21,507068551.16
2025-08-12,bucket,PyMEs,7466312368.94,-2134850348.68,5331462020.26,1420521792082.89
2025-08-12,gestora,GMC Asset Management S.A.U.,0.00,0.00,0.00,7754208484.68
2025-08-12,bucket,PyMEs USD,0.00,0.00,0.00,0.00
2025-08-12,bucket,Infraestructura,284027739.29,-135027270.19,149000469.09,707201202200.61
2025-08-12,bucket,Infraestructura USD,0.00,0.00,0.00,58877520.66
2025-08-12,bucket,Retorno Total,3379072040.39,-6158367568.34,-2779295527.96,600600430575.61
2025-08-12,bucket,Retorno Total USD,152372.33,-424471.57,-272099.25,315119261.53
2025-08-12,bucket,ASG,3105213.33,-27922157.31,-24816943.97,18161321669.51
2025-08-12,bucket,RG900,231452780.18,-489307329.25,-257854549.07,260361134385.16
2025-08-12,bucket,Money Market ARS (T+0),119914614168.29,-810693243239.85,-690778629071.56,34193958180760.41
2025-08-12,gestora,Mercado Pago Asset Managemet S.A.,0.00,-75842933999.54,-75842933999.54,5163799489820.85
2025-08-12,bucket,Money Market USD,43863123.01,-14816632.53,29046490.48,3385483026.89
2025-08-12,bucket,Fondos Cerrados,0.00,0.00,0.00,191551768191.45
2025-08-12,bucket,Fondos Cerrados USD,0.00,0.00,0.00,384423792.24
2025-08-12,bucket,Solicitud en tramite,0.00,0.00,0.00,113033.33
2025-08-12,bucket,En Proceso de Liquidacion por Pago Total,0.00,0.00,0.00,57511946.07
2025-08-12,gestora,Por Decision CNV,0.00,0.00,0.00,2030772.37
2025-08-12,gestora,Bayfe S.A.S.G.F.C.I.,0.00,0.00,0.00,55481173.70
2025-08-11,bucket,Renta Variable,3835429929.13,-3811369944.82,24059984.31,1689374799496.94
2025-08-11,gestora,Allaria Fondos Administrados S.G.F.C.I.S.A.,8670436539.00,-26415691284.26,-17745254745.26,1590946876979.84
2025-08-11,tipo_ger,Independiente,177242067609.62,-785098426106.08,-607856358496.46,22388529068527.05
2025-08-11,gestora,StoneX Asset Management S.A.,13833454550.66,-28102354313.45,-14268899762.79,623011700464.24
2025-08-11,gestora,Mariva Asset Management S.A.U.S.G.F.C.I.,3103699716.85,-4483047295.47,-1379347578.62,345499757319.08
2025-08-11,tipo_ger,Bancaria,64034033766.91,-535681837488.07,-471647803721.17,32818778500787.79
2025-08-11,gestora,SBS Asset Management S.A.S.G.F.C.I.,4105995838.91,-10934641658.48,-6828645819.56,827824856222.47
